,BEGIN_YEAR,BEGIN_MONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,WFO,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,FLOOD_CAUSE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
1043,2019,02,22,400,201902,22,1100,133837,811565,ALABAMA,1,2019,February,Flood,HUN,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,34.98,-87.56,34.969,-87.5695
1044,2019,02,23,812,201902,23,912,135262,810973,TENNESSEE,47,2019,February,Flash Flood,OHX,0,0,0,0,0.00K,0.00K,Amateur Radio,Heavy Rain,35.6028,-87.6356,35.4645,-87.6397
1045,2019,02,23,955,201902,23,1110,135262,810974,TENNESSEE,47,2019,February,Flash Flood,OHX,0,0,0,0,0.00K,0.00K,Fire Department/Rescue,Heavy Rain,36.0846,-86.7664,36.0802,-86.7674
1046,2019,03,13,2230,201903,15,1230,135370,811831,IOWA,19,2019,March,Flood,DMX,0,0,0,0,0.00K,0.00K,Official NWS Observations,Heavy Rain / Snow Melt,42.01,-93.62,41.8,-93.52
1047,2019,03,14,715,201903,15,600,135370,811832,IOWA,19,2019,March,Flood,DMX,0,0,0,0,0.00K,0.00K,Official NWS Observations,Heavy Rain / Snow Melt,42.1,-93.62,42.07,-93.65
1048,2019,03,13,0,201903,31,2359,135538,813027,KANSAS,20,2019,March,Flood,EAX,0,0,0,0,100.00K,100.00K,Emergency Manager,Heavy Rain / Snow Melt,39.6041,-95.0304,39.4331,-94.9606
1049,2019,03,1,0,201903,28,1800,134720,807200,KENTUCKY,21,2019,March,Flood,PAH,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain,36.9564,-89.0991,36.9434,-89.0988
1050,2019,03,6,826,201903,6,1400,133726,801324,CALIFORNIA,6,2019,March,Flood,HNX,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,36.07,-118.98,36.0686,-118.9802
1051,2019,03,14,721,201903,14,1000,134504,807432,KENTUCKY,21,2019,March,Flash Flood,PAH,0,0,0,0,10.00K,0.00K,Emergency Manager,Heavy Rain,37.8303,-87.5516,37.8618,-87.5422
1052,2019,02,14,700,201902,14,1700,134538,810219,CALIFORNIA,6,2019,February,Flash Flood,SGX,0,0,0,0,5.00M,0.00K,Department of Highways,Heavy Rain,34.2036,-117.1155,34.194,-117.0986
1053,2019,02,14,900,201902,14,1700,134538,810206,CALIFORNIA,6,2019,February,Flash Flood,SGX,0,0,0,0,10.00M,0.00K,Department of Highways,Heavy Rain / Burn Area,33.7467,-116.9075,33.6868,-116.7603
1054,2019,02,22,1300,201902,22,1430,133615,799381,ARKANSAS,5,2019,February,Flash Flood,JAN,0,0,0,0,50.00K,0.00K,Emergency Manager,Heavy Rain,33.24,-91.29,33.395,-91.34
1055,2019,02,22,1710,201902,22,1910,133615,799384,ARKANSAS,5,2019,February,Flood,JAN,0,0,0,0,10.00K,0.00K,Department of Highways,Heavy Rain,33.34,-91.89,33.3503,-91.8909
1056,2019,02,20,950,201902,20,1050,135245,810950,TENNESSEE,47,2019,February,Flash Flood,OHX,0,0,0,0,20.00K,0.00K,Emergency Manager,Heavy Rain,35.9254,-86.9739,35.8959,-86.9418
1057,2019,02,22,700,201902,22,1400,133837,811566,ALABAMA,1,2019,February,Flood,HUN,0,0,0,0,0.00K,0.00K,NWS Employee,Heavy Rain,34.67,-86.72,34.6745,-86.7171
1058,2019,02,22,706,201902,22,1400,133837,811567,ALABAMA,1,2019,February,Flood,HUN,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,34.775999999999996,-86.8027,34.7713,-86.8041
1059,2019,02,22,945,201902,22,1700,133837,811568,ALABAMA,1,2019,February,Flood,HUN,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,34.67,-87.77,34.595,-87.8063
1060,2019,02,23,1000,201902,23,1200,135262,811288,TENNESSEE,47,2019,February,Flash Flood,OHX,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,36.03,-86.93,35.8733,-87.0278
1061,2019,02,23,1004,201902,23,1200,135262,811289,TENNESSEE,47,2019,February,Flash Flood,OHX,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,35.7471,-87.1741,35.5228,-87.3584
1062,2019,03,15,200,201903,17,330,135370,811834,IOWA,19,2019,March,Flood,DMX,0,0,0,0,0.00K,0.00K,Official NWS Observations,Heavy Rain / Snow Melt,41.42,-92.87,41.51,-92.87
1063,2019,03,14,230,201903,14,1300,135370,811835,IOWA,19,2019,March,Flood,DMX,0,0,0,0,0.00K,0.00K,Official NWS Observations,Heavy Rain / Snow Melt,42.07,-93.69,42.01,-93.65
1064,2019,03,1,0,201903,28,1800,134720,807199,KENTUCKY,21,2019,March,Flood,PAH,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain,36.7666,-89.1173,36.9375,-89.0675
1065,2019,03,1,0,201903,28,1800,134720,807198,KENTUCKY,21,2019,March,Flood,PAH,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain,36.57,-89.18,36.5355,-89.2834
1066,2019,03,1,0,201903,28,1800,134720,807197,KENTUCKY,21,2019,March,Flood,PAH,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain,36.75,-89.0458,36.62,-89.04799999999999
1067,2019,03,27,1617,201903,27,2217,135997,816039,CALIFORNIA,6,2019,March,Flash Flood,STO,0,0,0,0,0.00K,0.00K,Trained Spotter,Heavy Rain,40.63,-122.26,40.6161,-122.2743
1068,2019,03,27,1738,201903,27,2338,135997,816040,CALIFORNIA,6,2019,March,Flash Flood,STO,0,0,0,0,1.00K,0.00K,Trained Spotter,Heavy Rain,40.63,-122.26,40.6157,-122.2739
1069,2019,03,27,1820,201903,28,100,135997,816041,CALIFORNIA,6,2019,March,Flash Flood,STO,0,0,0,0,1.00K,0.00K,Trained Spotter,Heavy Rain,40.63,-122.26,40.6153,-122.2743
1070,2019,03,27,1838,201903,28,100,135997,816042,CALIFORNIA,6,2019,March,Flash Flood,STO,0,0,0,0,0.00K,0.00K,Trained Spotter,Heavy Rain,40.64,-122.23,40.6135,-122.2408
1071,2019,03,27,1916,201903,28,116,135997,816043,CALIFORNIA,6,2019,March,Flash Flood,STO,0,0,0,0,25.00K,0.00K,Trained Spotter,Heavy Rain,40.64,-122.24,40.6379,-122.2418
1072,2019,03,6,853,201903,6,1400,133726,801325,CALIFORNIA,6,2019,March,Flood,HNX,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,35.441,-119.2538,35.442,-119.2539
1073,2019,03,15,430,201903,24,715,135370,811807,IOWA,19,2019,March,Flood,DMX,0,0,0,0,0.00K,0.00K,Official NWS Observations,Heavy Rain / Snow Melt,42.0,-93.97,41.98,-93.87
1074,2019,02,22,945,201902,22,1600,133837,811569,ALABAMA,1,2019,February,Flood,HUN,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,34.73,-87.64,34.7167,-87.6403
1075,2019,02,22,1210,201902,22,1900,133837,811570,ALABAMA,1,2019,February,Flood,HUN,0,0,0,0,0.00K,0.00K,Broadcast Media,Heavy Rain,34.7,-87.62,34.7073,-87.6272
1076,2019,02,22,1520,201902,22,2200,133837,811571,ALABAMA,1,2019,February,Flood,HUN,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,34.51,-85.63,34.5134,-85.6263
1077,2019,02,23,1016,201902,23,1116,135262,811290,TENNESSEE,47,2019,February,Flash Flood,OHX,0,0,0,0,0.00K,0.00K,Social Media,Heavy Rain,35.825,-86.0953,35.8206,-86.096
1078,2019,02,23,1021,201902,23,1230,135262,811293,TENNESSEE,47,2019,February,Flash Flood,OHX,0,0,0,0,275.40K,0.00K,Emergency Manager,Heavy Rain,35.6892,-86.6219,35.379,-86.609
1079,2019,02,23,200,201902,24,1000,133837,811596,ALABAMA,1,2019,February,Flood,HUN,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,34.7493,-86.4478,34.75,-86.4467
1080,2019,03,12,845,201903,12,945,135370,811805,IOWA,19,2019,March,Flood,DMX,0,0,0,0,0.00K,0.00K,Official NWS Observations,Ice Jam,40.87,-92.21,40.92,-92.2
1081,2019,03,12,2145,201903,14,230,135370,811815,IOWA,19,2019,March,Flood,DMX,0,0,0,0,0.00K,0.00K,Official NWS Observations,Heavy Rain / Snow Melt,41.39,-93.76,41.35,-93.73
1082,2019,03,13,1700,201903,16,1930,135541,813075,IOWA,19,2019,March,Flood,DMX,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,42.1917,-95.6105,42.1893,-95.0903
1083,2019,03,13,1000,201903,18,625,135541,814851,IOWA,19,2019,March,Flood,DMX,0,0,0,0,200.00K,0.00K,County Official,Ice Jam,42.8936,-94.3842,42.6922,-94.3736
1084,2019,03,13,832,201903,15,832,135532,813032,NEBRASKA,31,2019,March,Flood,LBF,0,0,0,0,500.00K,0.00K,COOP Observer,Heavy Rain,41.21,-100.03,41.4075,-100.0623
1085,2019,03,13,832,201903,13,832,135532,813034,NEBRASKA,31,2019,March,Flood,LBF,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,41.4812,-100.0376,41.4804,-100.0376
1086,2019,03,13,832,201903,13,832,135532,813035,NEBRASKA,31,2019,March,Flood,LBF,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,41.48,-99.92,41.4818,-99.9204
1087,2019,03,13,1730,201903,15,915,135541,813076,IOWA,19,2019,March,Flood,DMX,0,0,0,0,100.00K,0.00K,Broadcast Media,Heavy Rain / Snow Melt,41.8473,-93.8151,41.8604,-93.3427
1088,2019,03,15,730,201903,16,1930,135541,813128,IOWA,19,2019,March,Flood,DMX,0,0,0,0,200.00K,0.00K,Department of Highways,Heavy Rain / Snow Melt,42.5448,-95.3688,42.5462,-94.9295
1089,2019,03,25,825,201903,28,1100,135558,814699,MONTANA,30,2019,March,Flood,BYZ,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,45.2863,-104.9369,45.0553,-104.1398
1090,2019,03,14,2230,201903,16,2045,135296,813863,MINNESOTA,27,2019,March,Flood,ARX,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain / Snow Melt,43.7451,-92.9564,43.7435,-92.9612
1091,2019,03,14,305,201903,15,1750,135296,813866,MINNESOTA,27,2019,March,Flood,ARX,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain / Snow Melt,44.0362,-92.1053,44.0349,-92.1033
1092,2019,03,15,210,201903,17,50,135296,813868,MINNESOTA,27,2019,March,Flood,ARX,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain / Snow Melt,44.2872,-92.4324,44.2857,-92.4327
1093,2019,03,14,710,201903,17,50,135296,813870,MINNESOTA,27,2019,March,Flood,ARX,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain / Snow Melt,43.769,-91.57799999999999,43.7682,-91.5698
1094,2019,03,25,700,201903,31,2359,135679,814741,SOUTH DAKOTA,46,2019,March,Flood,ABR,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,45.23,-100.24,44.91,-100.4
1095,2019,03,27,0,201903,31,2359,135679,814747,SOUTH DAKOTA,46,2019,March,Flood,ABR,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,44.88,-100.37,44.58,-100.57
1096,2019,03,27,0,201903,31,2359,135679,814748,SOUTH DAKOTA,46,2019,March,Flood,ABR,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,44.54,-100.5,44.3586,-100.3678
1097,2019,03,17,0,201903,31,0,135814,815048,MINNESOTA,27,2019,March,Flood,MPX,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain / Snow Melt,44.4378,-94.7115,44.1796,-94.0105
1098,2019,03,16,1630,201903,31,2359,135934,815684,IOWA,19,2019,March,Flood,DVN,0,0,0,0,0.00K,0.00K,Other Federal Agency,Heavy Rain / Snow Melt,41.1508,-90.9876,41.1427,-90.9992
1099,2019,03,16,2300,201903,31,2359,135934,815685,IOWA,19,2019,March,Flood,DVN,0,0,0,0,0.00K,0.00K,Other Federal Agency,Heavy Rain / Snow Melt,40.8679,-91.0431,40.8684,-91.0755
1100,2019,03,18,2330,201903,31,2259,135934,815686,IOWA,19,2019,March,Flood,DVN,0,0,0,0,0.00K,0.00K,Other Federal Agency,Heavy Rain / Snow Melt,40.3835,-91.3869,40.3852,-91.4103
1101,2019,03,12,330,201903,13,2030,135930,815673,IOWA,19,2019,March,Flood,DVN,0,0,0,0,0.00K,0.00K,Other Federal Agency,Heavy Rain / Snow Melt,40.7543,-91.2632,40.7504,-91.2446
1102,2019,03,13,1900,201903,16,1930,135541,813077,IOWA,19,2019,March,Flood,DMX,0,0,0,0,0.00K,0.00K,Public,Heavy Rain / Snow Melt,42.198,-94.6294,42.1884,-95.0873
1103,2019,03,17,1033,201903,18,2100,135541,814855,IOWA,19,2019,March,Flood,DMX,0,0,0,0,10.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,43.07,-94.42,43.0537,-94.4097
1104,2019,03,13,1054,201903,13,1054,135532,813037,NEBRASKA,31,2019,March,Flood,LBF,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,41.6215,-99.8689,41.6269,-99.7498
1105,2019,03,13,1056,201903,13,1056,135532,813038,NEBRASKA,31,2019,March,Flood,LBF,0,0,0,0,200.00K,0.00K,Department of Highways,Heavy Rain,41.14,-99.76,41.1401,-99.7668
1106,2019,03,13,1059,201903,13,1059,135532,813039,NEBRASKA,31,2019,March,Flood,LBF,0,0,0,0,25.00K,0.00K,Department of Highways,Heavy Rain,41.35,-99.52,41.3515,-99.5194
1107,2019,03,13,1920,201903,18,625,135541,813079,IOWA,19,2019,March,Flood,DMX,0,0,0,0,200.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,42.6429,-94.4385,42.6258,-93.9746
1108,2019,03,15,730,201903,16,1930,135541,813130,IOWA,19,2019,March,Flood,DMX,0,0,0,0,200.00K,0.00K,County Official,Heavy Rain / Snow Melt,42.2674,-92.7362,42.2784,-92.3096
1109,2019,03,14,1200,201903,17,1200,135303,811251,WISCONSIN,55,2019,March,Flood,ARX,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,44.2066,-91.8335,44.0429,-91.5734
1110,2019,03,14,1200,201903,20,1200,135303,811252,WISCONSIN,55,2019,March,Flood,ARX,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,43.3179,-90.8429,43.3344,-90.8681
1111,2019,03,14,1200,201903,17,1200,135303,811284,WISCONSIN,55,2019,March,Flood,ARX,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,43.5527,-90.6713,43.1733,-90.6713
1112,2019,03,6,129,201903,6,330,135770,814648,CALIFORNIA,6,2019,March,Flash Flood,VEF,0,0,0,0,1.00K,0.00K,Law Enforcement,Heavy Rain,36.4894,-116.8726,36.4792,-116.8742
1113,2019,03,26,700,201903,31,2359,135679,814749,SOUTH DAKOTA,46,2019,March,Flood,ABR,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,44.18,-100.35,44.18,-99.96
1114,2019,03,25,700,201903,31,2359,135679,814750,SOUTH DAKOTA,46,2019,March,Flood,ABR,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,44.18,-99.53,43.95,-99.34
1115,2019,03,25,700,201903,31,2359,135679,814751,SOUTH DAKOTA,46,2019,March,Flood,ABR,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,44.89,-99.66,44.22,-99.65
1116,2019,03,23,1700,201903,25,1100,135558,814911,MONTANA,30,2019,March,Flood,BYZ,0,0,0,0,804.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,45.4776,-109.3571,45.50899999999999,-109.8513
1117,2019,03,17,0,201903,31,0,135814,815050,MINNESOTA,27,2019,March,Flood,MPX,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain / Snow Melt,44.4622,-93.9153,44.4655,-93.9351
1118,2019,03,12,330,201903,12,2030,135930,815674,IOWA,19,2019,March,Flood,DVN,0,0,0,0,0.00K,0.00K,Other Federal Agency,Heavy Rain / Snow Melt,40.7534,-91.2685,40.7546,-91.2679
1119,2019,03,13,2200,201903,26,100,135930,815680,IOWA,19,2019,March,Flood,DVN,0,0,0,0,0.00K,0.00K,Other Federal Agency,Heavy Rain / Snow Melt,41.7623,-90.5723,41.763999999999996,-90.5721
1120,2019,03,13,2200,201903,26,100,135930,815681,IOWA,19,2019,March,Flood,DVN,0,0,0,0,0.00K,0.00K,Other Federal Agency,Heavy Rain / Snow Melt,41.7614,-90.5754,41.7603,-90.5737
1121,2019,03,13,2330,201903,16,600,135930,815679,IOWA,19,2019,March,Flood,DVN,0,0,0,0,0.00K,0.00K,Other Federal Agency,Heavy Rain / Snow Melt,42.0755,-90.6867,42.0791,-90.6642
1122,2019,03,13,1915,201903,16,1930,135541,813078,IOWA,19,2019,March,Flood,DMX,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain / Snow Melt,43.4993,-94.9132,43.4991,-94.4438
1123,2019,03,17,1925,201903,19,115,135541,814879,IOWA,19,2019,March,Flash Flood,DMX,0,0,0,0,200.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,42.6398,-93.4916,42.5675,-93.4932
1124,2019,03,21,1530,201903,29,315,135670,814033,SOUTH DAKOTA,46,2019,March,Flood,ABR,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain / Snow Melt,45.06,-97.06,44.98,-96.91
1125,2019,03,13,1220,201903,13,1220,135532,813040,NEBRASKA,31,2019,March,Flood,LBF,0,0,0,0,50.00K,0.00K,Department of Highways,Heavy Rain,41.4,-99.39,41.4084,-99.2363
1126,2019,03,14,1025,201903,14,1025,135532,813041,NEBRASKA,31,2019,March,Flood,LBF,0,0,0,0,1.00M,0.00K,Broadcast Media,Ice Jam,41.63,-99.37,41.6259,-99.3719
1127,2019,03,14,1122,201903,14,1122,135532,813042,NEBRASKA,31,2019,March,Flood,LBF,0,0,0,0,500.00K,0.00K,Law Enforcement,Ice Jam,41.1938,-99.7085,41.1934,-99.7078
1128,2019,03,14,405,201903,16,1930,135541,813081,IOWA,19,2019,March,Flood,DMX,0,0,0,0,200.00K,0.00K,Department of Highways,Heavy Rain / Snow Melt,42.1954,-93.2178,42.1997,-92.7665
1129,2019,03,15,730,201903,18,625,135541,813132,IOWA,19,2019,March,Flood,DMX,0,0,0,0,0.00K,0.00K,County Official,Heavy Rain / Snow Melt,42.6159,-94.3997,42.641999999999996,-93.9731
1130,2019,03,14,1200,201903,17,1200,135303,811287,WISCONSIN,55,2019,March,Flood,ARX,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,43.553000000000004,-90.6715,43.5553,-90.3138
1131,2019,03,14,1200,201903,17,1200,135303,811305,WISCONSIN,55,2019,March,Flood,ARX,0,1,0,0,750.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,44.2492,-89.8676,44.1122,-89.9618
1132,2019,03,13,1200,201903,16,1200,135303,811411,WISCONSIN,55,2019,March,Flood,ARX,0,0,0,0,15.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,43.1977,-90.4344,43.1804,-90.6018
1133,2019,03,6,524,201903,6,700,135770,814649,CALIFORNIA,6,2019,March,Flash Flood,VEF,0,0,0,0,2.00K,0.00K,Law Enforcement,Heavy Rain,36.2884,-118.0137,36.2891,-118.0122
1134,2019,03,6,915,201903,6,1100,135770,814650,CALIFORNIA,6,2019,March,Flash Flood,VEF,0,0,0,0,1.00K,0.00K,Law Enforcement,Heavy Rain,35.8418,-117.3375,35.8416,-117.3357
1135,2019,03,6,1522,201903,6,1730,135770,814651,CALIFORNIA,6,2019,March,Flash Flood,VEF,0,0,0,0,5.00K,0.00K,Law Enforcement,Heavy Rain,37.3173,-118.3914,37.3186,-118.3914
1136,2019,03,6,1123,201903,6,1330,135771,814653,NEVADA,32,2019,March,Flash Flood,VEF,0,0,0,0,1.00K,0.00K,County Official,Heavy Rain,36.1334,-115.4281,36.1258,-115.4229
1137,2019,03,6,1327,201903,6,1530,135771,814654,NEVADA,32,2019,March,Flash Flood,VEF,0,0,0,0,1.00K,0.00K,Broadcast Media,Heavy Rain,36.0654,-115.4393,36.0662,-115.4374
1138,2019,03,20,2115,201903,20,2359,135774,814658,CALIFORNIA,6,2019,March,Flash Flood,VEF,0,0,0,0,10.00K,0.00K,Law Enforcement,Heavy Rain,36.4297,-116.8286,36.4433,-116.8209
1139,2019,03,26,700,201903,31,2359,135679,814755,SOUTH DAKOTA,46,2019,March,Flood,ABR,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,44.89,-99.3,44.89,-98.72
1140,2019,03,25,700,201903,31,2359,135679,814759,SOUTH DAKOTA,46,2019,March,Flood,ABR,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,45.25,-99.57,45.24,-98.73
1141,2019,03,22,700,201903,31,2359,135679,814762,SOUTH DAKOTA,46,2019,March,Flood,ABR,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,45.59,-99.7,45.59,-98.74
1142,2019,03,13,1945,201903,13,2200,135955,815792,SOUTH DAKOTA,46,2019,March,Flood,FSD,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain / Snow Melt,43.5,-98.78,43.32,-99.05
1143,2019,03,17,0,201903,31,0,135814,815051,MINNESOTA,27,2019,March,Flood,MPX,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain / Snow Melt,44.2364,-94.3163,44.1253,-94.0799
1144,2019,03,14,930,201903,15,1800,135930,815678,IOWA,19,2019,March,Flood,DVN,0,0,0,0,0.00K,0.00K,Other Federal Agency,Heavy Rain / Snow Melt,41.4722,-91.7249,41.4701,-91.7048
1145,2019,03,15,600,201903,17,600,135930,815676,IOWA,19,2019,March,Flood,DVN,0,0,0,0,0.00K,0.00K,Other Federal Agency,Heavy Rain / Snow Melt,41.3084,-92.21700000000001,41.3091,-92.1997
1146,2019,03,17,0,201903,21,600,135930,815677,IOWA,19,2019,March,Flood,DVN,0,0,0,0,0.00K,0.00K,Other Federal Agency,Heavy Rain / Snow Melt,41.9897,-91.6816,41.9714,-91.6709
1147,2019,03,14,0,201903,24,700,135470,815651,ILLINOIS,17,2019,March,Flood,DVN,0,0,0,0,0.00K,0.00K,Other Federal Agency,Heavy Rain / Snow Melt,41.5344,-90.221,41.5715,-90.1851
1148,2019,03,14,800,201903,16,1930,135541,813086,IOWA,19,2019,March,Flood,DMX,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain / Snow Melt,42.2011,-95.0874,42.1957,-94.6681
1149,2019,03,16,843,201903,16,843,135532,813043,NEBRASKA,31,2019,March,Flood,LBF,0,0,0,0,100.00K,0.00K,Department of Highways,Ice Jam,41.56,-99.26,41.5603,-99.2488
1150,2019,03,13,524,201903,13,524,135532,813044,NEBRASKA,31,2019,March,Flood,LBF,0,0,0,0,50.00K,0.00K,Department of Highways,Ice Jam,41.7829,-99.1547,41.7845,-99.1596
1151,2019,03,13,524,201903,13,524,135532,813045,NEBRASKA,31,2019,March,Flood,LBF,0,0,0,0,50.00K,0.00K,Department of Highways,Ice Jam,41.7829,-99.1547,41.7845,-99.1596
1152,2019,03,14,600,201903,15,915,135541,813082,IOWA,19,2019,March,Flood,DMX,0,0,0,0,10.00K,0.00K,Law Enforcement,Heavy Rain / Snow Melt,41.5218,-93.81700000000001,41.8636,-93.8157
1153,2019,03,15,730,201903,17,1915,135541,813116,IOWA,19,2019,March,Flood,DMX,0,0,0,0,0.00K,0.00K,County Official,Heavy Rain / Snow Melt,42.6283,-92.5426,42.6276,-92.1222
1154,2019,03,14,1200,201903,17,1200,135303,811645,WISCONSIN,55,2019,March,Flood,ARX,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,45.03,-90.9214,44.5101,-90.9227
1155,2019,03,14,1200,201903,17,1200,135303,811648,WISCONSIN,55,2019,March,Flood,ARX,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,44.3232,-90.8324,44.3257,-90.8431
1156,2019,03,14,1200,201903,17,1200,135303,811721,WISCONSIN,55,2019,March,Flood,ARX,0,0,0,0,55.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,44.0708,-90.9164,44.071000000000005,-91.1514
1157,2019,03,26,700,201903,31,2359,135679,814763,SOUTH DAKOTA,46,2019,March,Flood,ABR,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,45.94,-99.71,45.94,-98.75
1158,2019,03,27,0,201903,31,2359,135679,814764,SOUTH DAKOTA,46,2019,March,Flood,ABR,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,45.94,-98.73,45.94,-97.99
1159,2019,03,27,0,201903,31,2359,135679,814767,SOUTH DAKOTA,46,2019,March,Flood,ABR,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,45.24,-98.72,45.24,-98.0
1160,2019,03,15,100,201903,16,1400,135559,813293,WISCONSIN,55,2019,March,Flood,GRB,0,0,0,0,170.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,44.1748,-87.525,44.2005,-87.6537
1161,2019,03,17,0,201903,31,0,135814,815053,MINNESOTA,27,2019,March,Flood,MPX,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain / Snow Melt,44.2683,-94.0043,44.2513,-94.0049
1162,2019,03,14,0,201903,24,700,135470,815652,ILLINOIS,17,2019,March,Flood,DVN,0,0,0,0,0.00K,0.00K,Other Federal Agency,Heavy Rain / Snow Melt,41.5372,-90.2191,41.5773,-90.1898
1163,2019,03,14,400,201903,26,800,135470,812495,ILLINOIS,17,2019,March,Flood,DVN,0,0,0,0,0.00K,0.00K,Other Federal Agency,Heavy Rain / Snow Melt,41.4826,-90.6053,41.4705,-90.415
1164,2019,03,16,1745,201903,20,900,135470,812504,ILLINOIS,17,2019,March,Flood,DVN,0,0,0,0,0.00K,0.00K,Other Federal Agency,Heavy Rain / Snow Melt,42.28,-89.62,42.3295,-89.6933
1165,2019,03,14,1353,201903,15,915,135541,813090,IOWA,19,2019,March,Flood,DMX,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain / Snow Melt,41.5051,-93.7753,41.4844,-93.3463
1166,2019,03,13,1630,201903,13,1630,135532,813046,NEBRASKA,31,2019,March,Flood,LBF,0,0,0,0,15.00K,0.00K,Law Enforcement,Heavy Rain,42.5224,-99.7096,42.5302,-99.7097
1167,2019,03,13,1142,201903,13,1142,135532,813047,NEBRASKA,31,2019,March,Flood,LBF,0,0,0,0,50.00K,0.00K,Department of Highways,Heavy Rain,42.6994,-99.5714,42.6933,-99.60700000000001
1168,2019,03,16,1945,201903,16,1945,135532,813048,NEBRASKA,31,2019,March,Flood,LBF,0,0,0,0,50.00K,0.00K,Public,Ice Jam,42.7854,-100.0355,42.7857,-100.0363
1169,2019,03,14,730,201903,16,1930,135541,813083,IOWA,19,2019,March,Flood,DMX,0,0,0,0,20.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,42.1879,-94.1259,42.1913,-93.6995
